Trial,FairProb,BiasedProb
90103,0.50107,0.70039
90104,0.50108,0.70039
90105,0.50107,0.70039
90106,0.50107,0.70040
90107,0.50107,0.70039
90108,0.50108,0.70038
90109,0.50107,0.70039
90110,0.50107,0.70039
90111,0.50107,0.70038
90112,0.50107,0.70037
90113,0.50107,0.70038
90114,0.50108,0.70037
90115,0.50108,0.70037
90116,0.50109,0.70038
90117,0.50109,0.70038
90118,0.50110,0.70038
90119,0.50110,0.70037
90120,0.50111,0.70038
90121,0.50112,0.70038
90122,0.50112,0.70037
90123,0.50112,0.70037
90124,0.50112,0.70036
90125,0.50113,0.70036
90126,0.50113,0.70036
90127,0.50114,0.70036
90128,0.50113,0.70035
90129,0.50113,0.70035
90130,0.50112,0.70036
90131,0.50113,0.70036
90132,0.50112,0.70035
90133,0.50112,0.70035
90134,0.50111,0.70036
90135,0.50110,0.70036
90136,0.50111,0.70036
90137,0.50111,0.70037
90138,0.50111,0.70036
90139,0.50110,0.70036
90140,0.50111,0.70036
90141,0.50110,0.70035
90142,0.50111,0.70034
90143,0.50110,0.70034
90144,0.50111,0.70035
90145,0.50111,0.70035
90146,0.50111,0.70035
90147,0.50110,0.70034
90148,0.50111,0.70035
90149,0.50110,0.70035
90150,0.50110,0.70035
90151,0.50110,0.70036
90152,0.50110,0.70036
90153,0.50110,0.70035
90154,0.50110,0.70036
90155,0.50109,0.70036
90156,0.50110,0.70035
90157,0.50109,0.70036
90158,0.50109,0.70035
90159,0.50108,0.70035
90160,0.50108,0.70035
90161,0.50108,0.70036
90162,0.50109,0.70036
90163,0.50108,0.70036
90164,0.50108,0.70036
90165,0.50108,0.70036
90166,0.50109,0.70036
90167,0.50109,0.70037
90168,0.50109,0.70037
90169,0.50109,0.70036
90170,0.50110,0.70037
90171,0.50110,0.70037
90172,0.50110,0.70037
90173,0.50110,0.70038
90174,0.50110,0.70038
90175,0.50109,0.70038
90176,0.50109,0.70039
90177,0.50109,0.70038
90178,0.50110,0.70038
90179,0.50109,0.70038
90180,0.50110,0.70039
90181,0.50110,0.70039
90182,0.50110,0.70039
90183,0.50110,0.70040
90184,0.50111,0.70039
90185,0.50111,0.70039
90186,0.50111,0.70040
90187,0.50111,0.70040
90188,0.50112,0.70039
90189,0.50111,0.70040
90190,0.50111,0.70040
90191,0.50110,0.70040
90192,0.50111,0.70041
90193,0.50110,0.70041
90194,0.50111,0.70041
90195,0.50110,0.70042
90196,0.50110,0.70042
90197,0.50110,0.70041
90198,0.50111,0.70040
90199,0.50111,0.70040
90200,0.50112,0.70040
90201,0.50111,0.70040
90202,0.50111,0.70041
90203,0.50110,0.70041
90204,0.50111,0.70041
90205,0.50111,0.70042
90206,0.50112,0.70042
90207,0.50113,0.70041
90208,0.50112,0.70041
90209,0.50111,0.70042
90210,0.50112,0.70042
90211,0.50113,0.70042
90212,0.50112,0.70043
90213,0.50111,0.70043
90214,0.50112,0.70043
90215,0.50113,0.70043
90216,0.50113,0.70042
90217,0.50114,0.70042
90218,0.50114,0.70043
90219,0.50115,0.70043
90220,0.50115,0.70042
90221,0.50116,0.70042
90222,0.50116,0.70043
90223,0.50117,0.70042
90224,0.50117,0.70041
90225,0.50117,0.70040
90226,0.50117,0.70041
90227,0.50118,0.70040
90228,0.50117,0.70040
90229,0.50117,0.70041
90230,0.50117,0.70041
90231,0.50117,0.70041
90232,0.50116,0.70042
90233,0.50116,0.70041
90234,0.50115,0.70041
90235,0.50116,0.70042
90236,0.50116,0.70041
90237,0.50117,0.70040
90238,0.50117,0.70040
90239,0.50117,0.70041
90240,0.50116,0.70041
90241,0.50117,0.70041
90242,0.50116,0.70042
90243,0.50116,0.70041
90244,0.50115,0.70041
90245,0.50115,0.70040
90246,0.50114,0.70041
90247,0.50114,0.70040
90248,0.50113,0.70040
90249,0.50114,0.70041
90250,0.50113,0.70040
90251,0.50112,0.70040
90252,0.50113,0.70041
90253,0.50112,0.70041
90254,0.50113,0.70041
90255,0.50112,0.70042
90256,0.50113,0.70042
90257,0.50112,0.70042
90258,0.50112,0.70043
90259,0.50112,0.70042
90260,0.50112,0.70042
90261,0.50111,0.70041
90262,0.50112,0.70041
90263,0.50111,0.70041
90264,0.50111,0.70040
90265,0.50110,0.70039
90266,0.50111,0.70040
90267,0.50110,0.70039
90268,0.50110,0.70039
90269,0.50109,0.70040
90270,0.50109,0.70040
90271,0.50109,0.70039
90272,0.50109,0.70039
90273,0.50108,0.70039
90274,0.50109,0.70039
90275,0.50109,0.70039
90276,0.50110,0.70039
90277,0.50109,0.70038
90278,0.50109,0.70038
90279,0.50109,0.70038
90280,0.50109,0.70039
90281,0.50109,0.70039
90282,0.50110,0.70039
90283,0.50110,0.70039
90284,0.50111,0.70038
90285,0.50111,0.70038
90286,0.50112,0.70037
90287,0.50111,0.70038
90288,0.50112,0.70038
90289,0.50111,0.70038
90290,0.50112,0.70039
90291,0.50111,0.70039
90292,0.50112,0.70039
90293,0.50112,0.70039
90294,0.50112,0.70038
90295,0.50111,0.70038
90296,0.50112,0.70039
90297,0.50111,0.70038
90298,0.50112,0.70038
90299,0.50112,0.70038
90300,0.50113,0.70038
90301,0.50114,0.70038
90302,0.50114,0.70038
90303,0.50115,0.70039
90304,0.50115,0.70039
90305,0.50116,0.70038
90306,0.50115,0.70039
90307,0.50115,0.70039
90308,0.50115,0.70039
90309,0.50115,0.70040
90310,0.50114,0.70040
90311,0.50113,0.70039
90312,0.50113,0.70039
90313,0.50113,0.70040
90314,0.50113,0.70040
90315,0.50113,0.70040
90316,0.50113,0.70041
90317,0.50113,0.70041
90318,0.50113,0.70040
90319,0.50113,0.70040
90320,0.50114,0.70040
90321,0.50113,0.70040
90322,0.50114,0.70041
90323,0.50115,0.70041
90324,0.50115,0.70041
90325,0.50115,0.70040
90326,0.50115,0.70040
90327,0.50116,0.70040
90328,0.50115,0.70040
90329,0.50116,0.70041
90330,0.50116,0.70041
90331,0.50117,0.70040
90332,0.50116,0.70041
90333,0.50116,0.70041
90334,0.50116,0.70041
90335,0.50117,0.70042
90336,0.50116,0.70042
90337,0.50117,0.70042
90338,0.50117,0.70041
90339,0.50117,0.70042
90340,0.50116,0.70041
90341,0.50116,0.70040
90342,0.50116,0.70041
90343,0.50116,0.70040
90344,0.50115,0.70039
90345,0.50116,0.70039
90346,0.50115,0.70040
90347,0.50116,0.70039
90348,0.50115,0.70039
90349,0.50115,0.70040
90350,0.50115,0.70040
90351,0.50115,0.70040
90352,0.50114,0.70041
90353,0.50115,0.70041
90354,0.50115,0.70041
90355,0.50115,0.70042
90356,0.50114,0.70042
90357,0.50113,0.70042
90358,0.50114,0.70041
90359,0.50115,0.70042
90360,0.50115,0.70041
90361,0.50116,0.70041
90362,0.50116,0.70042
90363,0.50117,0.70041
90364,0.50117,0.70040
90365,0.50118,0.70040
90366,0.50117,0.70041
90367,0.50117,0.70040
90368,0.50116,0.70040
90369,0.50117,0.70041
90370,0.50117,0.70041
90371,0.50117,0.70041
90372,0.50117,0.70040
90373,0.50118,0.70041
90374,0.50118,0.70041
90375,0.50119,0.70041
90376,0.50120,0.70041
90377,0.50120,0.70041
90378,0.50119,0.70041
90379,0.50119,0.70041
90380,0.50119,0.70041
90381,0.50120,0.70041
90382,0.50119,0.70042
90383,0.50119,0.70041
90384,0.50119,0.70041
90385,0.50119,0.70041
90386,0.50118,0.70042
90387,0.50119,0.70041
90388,0.50119,0.70040
90389,0.50119,0.70041
90390,0.50118,0.70040
90391,0.50118,0.70040
90392,0.50117,0.70040
90393,0.50118,0.70041
90394,0.50118,0.70041
90395,0.50119,0.70040
90396,0.50119,0.70041
90397,0.50120,0.70041
90398,0.50119,0.70041
90399,0.50119,0.70041
90400,0.50119,0.70041
90401,0.50120,0.70041
90402,0.50121,0.70042
90403,0.50121,0.70042
90404,0.50122,0.70042
90405,0.50121,0.70043
90406,0.50121,0.70043
90407,0.50120,0.70043
90408,0.50119,0.70044
90409,0.50119,0.70044
90410,0.50118,0.70044
90411,0.50119,0.70045
90412,0.50118,0.70044
90413,0.50118,0.70043
90414,0.50117,0.70043
90415,0.50117,0.70043
90416,0.50117,0.70043
90417,0.50118,0.70043
90418,0.50117,0.70044
90419,0.50117,0.70044
90420,0.50116,0.70043
90421,0.50116,0.70043
90422,0.50116,0.70044
90423,0.50116,0.70044
90424,0.50115,0.70044
90425,0.50116,0.70044
90426,0.50116,0.70043
90427,0.50117,0.70043
90428,0.50117,0.70044
90429,0.50118,0.70044
90430,0.50118,0.70044
90431,0.50119,0.70045
90432,0.50119,0.70045
90433,0.50119,0.70044
90434,0.50119,0.70043
90435,0.50119,0.70044
90436,0.50119,0.70044
90437,0.50119,0.70044
90438,0.50118,0.70045
90439,0.50119,0.70044
90440,0.50118,0.70044
90441,0.50119,0.70045
90442,0.50119,0.70045
90443,0.50120,0.70045
90444,0.50121,0.70046
90445,0.50120,0.70046
90446,0.50121,0.70046
90447,0.50121,0.70047
90448,0.50121,0.70046
90449,0.50121,0.70046
90450,0.50121,0.70046
90451,0.50120,0.70046
90452,0.50121,0.70046
90453,0.50120,0.70045
90454,0.50119,0.70044
90455,0.50120,0.70045
90456,0.50119,0.70045
90457,0.50120,0.70045
90458,0.50119,0.70046
90459,0.50120,0.70046
90460,0.50120,0.70046
90461,0.50121,0.70047
90462,0.50120,0.70047
90463,0.50121,0.70047
90464,0.50122,0.70048
90465,0.50122,0.70048
90466,0.50122,0.70048
90467,0.50121,0.70048
90468,0.50122,0.70047
90469,0.50122,0.70046
90470,0.50122,0.70046
90471,0.50122,0.70047
90472,0.50123,0.70047
90473,0.50123,0.70047
90474,0.50123,0.70047
90475,0.50123,0.70047
90476,0.50123,0.70046
90477,0.50122,0.70047
90478,0.50123,0.70046
90479,0.50122,0.70046
90480,0.50123,0.70045
90481,0.50122,0.70046
90482,0.50123,0.70046
90483,0.50123,0.70045
90484,0.50123,0.70046
90485,0.50122,0.70045
90486,0.50123,0.70045
90487,0.50122,0.70045
90488,0.50123,0.70046
90489,0.50122,0.70046
90490,0.50122,0.70045
90491,0.50121,0.70046
90492,0.50120,0.70046
90493,0.50120,0.70045
90494,0.50120,0.70046
90495,0.50120,0.70046
90496,0.50120,0.70046
90497,0.50120,0.70047
90498,0.50120,0.70046
90499,0.50120,0.70045
90500,0.50120,0.70044
90501,0.50121,0.70045
90502,0.50120,0.70044
90503,0.50120,0.70043
90504,0.50120,0.70043
90505,0.50120,0.70044
90506,0.50119,0.70043
90507,0.50119,0.70042
90508,0.50118,0.70042
90509,0.50119,0.70043
90510,0.50119,0.70042
90511,0.50120,0.70042
90512,0.50120,0.70043
90513,0.50120,0.70043
90514,0.50119,0.70043
90515,0.50120,0.70044
90516,0.50120,0.70044
90517,0.50121,0.70043
90518,0.50122,0.70044
90519,0.50121,0.70043
90520,0.50122,0.70043
90521,0.50121,0.70042
90522,0.50120,0.70043
90523,0.50121,0.70043
90524,0.50120,0.70042
90525,0.50121,0.70043
90526,0.50120,0.70043
90527,0.50121,0.70043
90528,0.50120,0.70044
90529,0.50121,0.70043
90530,0.50120,0.70043
90531,0.50120,0.70042
90532,0.50120,0.70043
90533,0.50120,0.70042
90534,0.50120,0.70042
90535,0.50121,0.70043
90536,0.50120,0.70043
90537,0.50121,0.70043
90538,0.50121,0.70042
90539,0.50122,0.70043
90540,0.50121,0.70043
90541,0.50121,0.70042
90542,0.50121,0.70042
90543,0.50121,0.70042
90544,0.50120,0.70041
90545,0.50120,0.70040
90546,0.50119,0.70041
90547,0.50120,0.70041
90548,0.50120,0.70040
90549,0.50120,0.70039
90550,0.50120,0.70040
90551,0.50121,0.70040
90552,0.50121,0.70040
90553,0.50121,0.70041
90554,0.50120,0.70041
90555,0.50121,0.70041
90556,0.50121,0.70041
90557,0.50121,0.70041
90558,0.50120,0.70041
90559,0.50120,0.70042
90560,0.50119,0.70042
90561,0.50120,0.70041
90562,0.50120,0.70042
90563,0.50120,0.70042
90564,0.50119,0.70042
90565,0.50119,0.70043
90566,0.50119,0.70042
90567,0.50119,0.70041
90568,0.50119,0.70041
90569,0.50120,0.70041
90570,0.50120,0.70040
90571,0.50120,0.70040
90572,0.50120,0.70040
90573,0.50120,0.70041
90574,0.50120,0.70041
90575,0.50120,0.70041
90576,0.50120,0.70042
90577,0.50120,0.70042
90578,0.50120,0.70042
90579,0.50120,0.70043
90580,0.50120,0.70043
90581,0.50120,0.70042
90582,0.50119,0.70042
90583,0.50119,0.70042
90584,0.50118,0.70042
90585,0.50118,0.70041
90586,0.50117,0.70041
90587,0.50116,0.70040
90588,0.50116,0.70040
90589,0.50115,0.70041
90590,0.50116,0.70041
90591,0.50116,0.70040
90592,0.50117,0.70040
90593,0.50118,0.70041
90594,0.50118,0.70041
90595,0.50119,0.70040
90596,0.50119,0.70040
90597,0.50120,0.70040
90598,0.50119,0.70039
90599,0.50120,0.70038
90600,0.50120,0.70039
90601,0.50121,0.70039
90602,0.50121,0.70039
90603,0.50122,0.70040
90604,0.50121,0.70040
90605,0.50121,0.70040
90606,0.50120,0.70041
90607,0.50120,0.70041
90608,0.50119,0.70040
90609,0.50120,0.70041
90610,0.50119,0.70041
90611,0.50119,0.70041
90612,0.50119,0.70041
90613,0.50120,0.70042
90614,0.50119,0.70042
90615,0.50120,0.70042
90616,0.50120,0.70042
90617,0.50120,0.70042
90618,0.50119,0.70042
90619,0.50120,0.70043
90620,0.50119,0.70043
90621,0.50119,0.70043
90622,0.50119,0.70044
90623,0.50120,0.70044
90624,0.50119,0.70044
90625,0.50119,0.70045
90626,0.50119,0.70045
90627,0.50120,0.70044
90628,0.50120,0.70045
90629,0.50121,0.70044
90630,0.50120,0.70044
90631,0.50121,0.70043
90632,0.50120,0.70044
90633,0.50121,0.70044
90634,0.50121,0.70044
90635,0.50121,0.70045
90636,0.50121,0.70045
90637,0.50121,0.70044
90638,0.50120,0.70045
90639,0.50120,0.70044
90640,0.50119,0.70044
90641,0.50119,0.70044
90642,0.50118,0.70045
90643,0.50117,0.70044
90644,0.50118,0.70043
90645,0.50119,0.70044
90646,0.50119,0.70044
90647,0.50120,0.70044
90648,0.50120,0.70045
90649,0.50121,0.70045
90650,0.50121,0.70045
90651,0.50122,0.70044
90652,0.50121,0.70044
90653,0.50122,0.70044
90654,0.50122,0.70044
90655,0.50123,0.70044
90656,0.50122,0.70044
90657,0.50122,0.70044
90658,0.50122,0.70045
90659,0.50122,0.70044
90660,0.50121,0.70043
90661,0.50122,0.70043
90662,0.50122,0.70044
90663,0.50122,0.70044
90664,0.50121,0.70043
90665,0.50122,0.70044
90666,0.50121,0.70043
90667,0.50121,0.70043
90668,0.50121,0.70043
90669,0.50122,0.70044
90670,0.50121,0.70044
90671,0.50121,0.70044
90672,0.50120,0.70045
90673,0.50121,0.70045
90674,0.50121,0.70045
90675,0.50121,0.70046
90676,0.50121,0.70045
90677,0.50122,0.70045
90678,0.50122,0.70046
90679,0.50122,0.70046
90680,0.50121,0.70045
90681,0.50121,0.70046
90682,0.50121,0.70046
90683,0.50121,0.70045
90684,0.50120,0.70045
90685,0.50120,0.70046
90686,0.50119,0.70046
90687,0.50119,0.70046
90688,0.50118,0.70047
90689,0.50119,0.70047
90690,0.50119,0.70047
90691,0.50119,0.70048
90692,0.50118,0.70048
90693,0.50119,0.70048
90694,0.50119,0.70049
90695,0.50120,0.70049
90696,0.50119,0.70048
90697,0.50120,0.70049
90698,0.50120,0.70049
90699,0.50120,0.70048
90700,0.50119,0.70047
90701,0.50120,0.70047
90702,0.50119,0.70047
90703,0.50119,0.70046
90704,0.50119,0.70047
90705,0.50119,0.70046
90706,0.50118,0.70046
90707,0.50117,0.70045
90708,0.50117,0.70045
90709,0.50116,0.70044
90710,0.50116,0.70044
90711,0.50116,0.70044
90712,0.50116,0.70045
90713,0.50115,0.70044
90714,0.50115,0.70043
90715,0.50115,0.70042
90716,0.50115,0.70042
90717,0.50114,0.70042
90718,0.50115,0.70042
90719,0.50115,0.70043
90720,0.50115,0.70043
90721,0.50115,0.70043
90722,0.50116,0.70043
90723,0.50116,0.70043
90724,0.50116,0.70042
90725,0.50115,0.70042
90726,0.50116,0.70043
90727,0.50115,0.70042
90728,0.50116,0.70042
90729,0.50115,0.70043
90730,0.50115,0.70043
90731,0.50115,0.70043
90732,0.50115,0.70044
90733,0.50115,0.70043
90734,0.50116,0.70043
90735,0.50115,0.70044
90736,0.50116,0.70043
90737,0.50115,0.70043
90738,0.50115,0.70043
90739,0.50115,0.70044
90740,0.50116,0.70044
90741,0.50116,0.70044
90742,0.50116,0.70045
90743,0.50116,0.70045
90744,0.50116,0.70045
90745,0.50115,0.70045
90746,0.50115,0.70045
90747,0.50115,0.70045
90748,0.50115,0.70046
90749,0.50114,0.70045
90750,0.50113,0.70045
90751,0.50113,0.70046
90752,0.50113,0.70046
90753,0.50113,0.70045
90754,0.50113,0.70044
90755,0.50114,0.70044
90756,0.50115,0.70044
90757,0.50115,0.70044
90758,0.50116,0.70045
90759,0.50115,0.70044
90760,0.50116,0.70043
90761,0.50116,0.70042
90762,0.50116,0.70043
90763,0.50115,0.70043
90764,0.50115,0.70043
90765,0.50115,0.70042
90766,0.50115,0.70043
90767,0.50115,0.70043
90768,0.50116,0.70043
90769,0.50115,0.70044
90770,0.50116,0.70044
90771,0.50115,0.70043
90772,0.50115,0.70044
90773,0.50114,0.70043
90774,0.50115,0.70043
90775,0.50115,0.70042
90776,0.50115,0.70043
90777,0.50114,0.70042
90778,0.50115,0.70042
90779,0.50114,0.70042
90780,0.50113,0.70042
90781,0.50114,0.70042
90782,0.50113,0.70043
90783,0.50114,0.70042
90784,0.50115,0.70041
90785,0.50115,0.70040
90786,0.50116,0.70041
90787,0.50116,0.70040
90788,0.50116,0.70040
90789,0.50115,0.70039
90790,0.50116,0.70039
90791,0.50116,0.70038
90792,0.50116,0.70038
90793,0.50115,0.70038
90794,0.50116,0.70038
90795,0.50116,0.70038
90796,0.50117,0.70038
90797,0.50117,0.70039
90798,0.50117,0.70039
90799,0.50117,0.70039
90800,0.50118,0.70040
90801,0.50117,0.70040
90802,0.50118,0.70040
90803,0.50117,0.70041
90804,0.50117,0.70040
90805,0.50116,0.70040
90806,0.50116,0.70041
90807,0.50115,0.70041
90808,0.50116,0.70040
90809,0.50116,0.70040
90810,0.50117,0.70041
90811,0.50117,0.70041
90812,0.50118,0.70041
90813,0.50118,0.70042
90814,0.50118,0.70042
90815,0.50117,0.70041
90816,0.50117,0.70042
90817,0.50117,0.70041
90818,0.50117,0.70041
90819,0.50117,0.70040
90820,0.50117,0.70041
90821,0.50116,0.70041
90822,0.50117,0.70040
90823,0.50117,0.70041
90824,0.50118,0.70041
90825,0.50118,0.70040
90826,0.50119,0.70041
90827,0.50119,0.70040
90828,0.50119,0.70039
90829,0.50118,0.70039
90830,0.50119,0.70040
90831,0.50118,0.70040
90832,0.50118,0.70040
90833,0.50118,0.70041
90834,0.50119,0.70041
90835,0.50118,0.70041
90836,0.50119,0.70041
90837,0.50118,0.70041
90838,0.50119,0.70040
90839,0.50118,0.70040
90840,0.50119,0.70040
90841,0.50119,0.70040
90842,0.50120,0.70040
90843,0.50119,0.70041
90844,0.50120,0.70040
90845,0.50121,0.70040
90846,0.50120,0.70041
90847,0.50119,0.70041
90848,0.50120,0.70041
90849,0.50119,0.70041
90850,0.50120,0.70041
90851,0.50119,0.70041
90852,0.50119,0.70041
90853,0.50118,0.70042
90854,0.50119,0.70042
90855,0.50118,0.70042
90856,0.50118,0.70043
90857,0.50117,0.70043
90858,0.50117,0.70043
90859,0.50116,0.70043
90860,0.50116,0.70043
90861,0.50116,0.70043
90862,0.50117,0.70042
90863,0.50117,0.70043
90864,0.50117,0.70043
90865,0.50117,0.70042
90866,0.50117,0.70043
90867,0.50116,0.70043
90868,0.50116,0.70042
90869,0.50116,0.70041
90870,0.50117,0.70042
90871,0.50116,0.70041
90872,0.50117,0.70040
90873,0.50116,0.70040
90874,0.50117,0.70040
90875,0.50117,0.70040
90876,0.50118,0.70040
90877,0.50117,0.70040
90878,0.50117,0.70039
90879,0.50117,0.70039
90880,0.50118,0.70040
90881,0.50117,0.70039
90882,0.50117,0.70038
90883,0.50117,0.70038
90884,0.50118,0.70039
90885,0.50118,0.70038
90886,0.50119,0.70038
90887,0.50118,0.70038
90888,0.50118,0.70037
90889,0.50117,0.70037
90890,0.50117,0.70036
90891,0.50117,0.70036
90892,0.50118,0.70036
90893,0.50118,0.70036
90894,0.50118,0.70037
90895,0.50117,0.70037
90896,0.50118,0.70037
90897,0.50117,0.70036
90898,0.50117,0.70036
90899,0.50116,0.70035
90900,0.50116,0.70035
90901,0.50116,0.70034
90902,0.50117,0.70035
90903,0.50117,0.70035
90904,0.50118,0.70034
90905,0.50118,0.70035
90906,0.50119,0.70035
90907,0.50118,0.70035
90908,0.50119,0.70035
90909,0.50118,0.70035
90910,0.50119,0.70035
90911,0.50119,0.70034
90912,0.50120,0.70035
90913,0.50120,0.70035
90914,0.50121,0.70034
90915,0.50120,0.70034
90916,0.50121,0.70033
90917,0.50120,0.70033
90918,0.50121,0.70032
90919,0.50122,0.70033
90920,0.50121,0.70032
90921,0.50120,0.70031
90922,0.50120,0.70030
90923,0.50119,0.70030
90924,0.50119,0.70030
90925,0.50119,0.70030
90926,0.50120,0.70031
90927,0.50119,0.70030
90928,0.50120,0.70029
90929,0.50120,0.70029
90930,0.50120,0.70030
90931,0.50120,0.70030
90932,0.50121,0.70029
90933,0.50120,0.70030
90934,0.50121,0.70030
90935,0.50122,0.70030
90936,0.50121,0.70031
90937,0.50122,0.70030
90938,0.50121,0.70030
90939,0.50120,0.70030
90940,0.50121,0.70031
90941,0.50122,0.70030
90942,0.50121,0.70030
90943,0.50120,0.70030
90944,0.50121,0.70030
90945,0.50120,0.70030
90946,0.50121,0.70031
90947,0.50121,0.70030
90948,0.50121,0.70030
90949,0.50121,0.70030
90950,0.50121,0.70031
90951,0.50121,0.70031
90952,0.50121,0.70031
90953,0.50121,0.70032
90954,0.50122,0.70032
90955,0.50123,0.70032
90956,0.50122,0.70033
90957,0.50123,0.70033
90958,0.50123,0.70033
90959,0.50124,0.70033
90960,0.50124,0.70032
90961,0.50124,0.70032
90962,0.50124,0.70031
90963,0.50125,0.70032
90964,0.50124,0.70032
90965,0.50124,0.70032
90966,0.50124,0.70033
90967,0.50124,0.70032
90968,0.50124,0.70032
90969,0.50125,0.70032
90970,0.50125,0.70032
90971,0.50125,0.70031
90972,0.50124,0.70030
90973,0.50124,0.70031
90974,0.50124,0.70031
90975,0.50124,0.70031
90976,0.50123,0.70031
90977,0.50123,0.70031
90978,0.50122,0.70031
90979,0.50123,0.70030
90980,0.50122,0.70031
90981,0.50123,0.70030
90982,0.50123,0.70030
90983,0.50123,0.70031
90984,0.50122,0.70030
90985,0.50123,0.70029
90986,0.50123,0.70029
90987,0.50124,0.70030
90988,0.50123,0.70030
90989,0.50124,0.70030
90990,0.50124,0.70030
90991,0.50124,0.70030
90992,0.50124,0.70029
90993,0.50125,0.70030
90994,0.50125,0.70030
90995,0.50126,0.70029
90996,0.50125,0.70029
90997,0.50125,0.70030
90998,0.50125,0.70030
90999,0.50126,0.70030
91000,0.50125,0.70031
91001,0.50126,0.70030
91002,0.50125,0.70029
91003,0.50126,0.70030
91004,0.50125,0.70030
91005,0.50126,0.70029
91006,0.50125,0.70029
91007,0.50126,0.70030
91008,0.50126,0.70030
91009,0.50126,0.70030
91010,0.50125,0.70031
91011,0.50126,0.70031
91012,0.50126,0.70031
91013,0.50127,0.70031
91014,0.50126,0.70031
91015,0.50126,0.70031
91016,0.50125,0.70032
91017,0.50125,0.70032
91018,0.50124,0.70032
91019,0.50125,0.70033
91020,0.50125,0.70032
91021,0.50126,0.70032
91022,0.50125,0.70033
91023,0.50126,0.70033
91024,0.50125,0.70033
91025,0.50126,0.70034
91026,0.50125,0.70034
91027,0.50125,0.70034
91028,0.50124,0.70033
91029,0.50125,0.70034
91030,0.50124,0.70034
91031,0.50124,0.70033
91032,0.50123,0.70034
91033,0.50122,0.70033
91034,0.50122,0.70033
91035,0.50122,0.70032
91036,0.50123,0.70033
91037,0.50122,0.70033
91038,0.50122,0.70033
91039,0.50122,0.70034
91040,0.50122,0.70034
91041,0.50122,0.70034
91042,0.50123,0.70035
91043,0.50124,0.70034
91044,0.50124,0.70034
91045,0.50125,0.70035
91046,0.50124,0.70035
91047,0.50124,0.70034
91048,0.50124,0.70033
91049,0.50125,0.70034
91050,0.50124,0.70033
91051,0.50125,0.70033
91052,0.50125,0.70034
91053,0.50125,0.70034
91054,0.50125,0.70034
91055,0.50126,0.70035
91056,0.50125,0.70035
91057,0.50126,0.70034
91058,0.50125,0.70034
91059,0.50125,0.70035
91060,0.50125,0.70035
91061,0.50126,0.70035
91062,0.50125,0.70036
91063,0.50125,0.70036
91064,0.50125,0.70036
91065,0.50126,0.70037
91066,0.50126,0.70036
91067,0.50126,0.70036
91068,0.50125,0.70036
91069,0.50126,0.70036
91070,0.50126,0.70036
91071,0.50127,0.70035
91072,0.50127,0.70035
91073,0.50128,0.70035
91074,0.50128,0.70034
91075,0.50128,0.70035
91076,0.50127,0.70034
91077,0.50127,0.70033
91078,0.50126,0.70033
91079,0.50126,0.70034
91080,0.50126,0.70034
91081,0.50127,0.70033
91082,0.50126,0.70032
91083,0.50127,0.70032
91084,0.50126,0.70032
91085,0.50127,0.70032
91086,0.50126,0.70033
91087,0.50126,0.70032
91088,0.50126,0.70032
91089,0.50127,0.70032
91090,0.50127,0.70031
91091,0.50127,0.70031
91092,0.50126,0.70031
91093,0.50127,0.70032
91094,0.50126,0.70032
91095,0.50126,0.70032
91096,0.50126,0.70032
91097,0.50126,0.70032
91098,0.50125,0.70032
91099,0.50126,0.70033
91100,0.50126,0.70032
91101,0.50127,0.70032
91102,0.50126,0.70032
91103,0.50127,0.70033
91104,0.50126,0.70033
91105,0.50126,0.70032
91106,0.50125,0.70033
91107,0.50125,0.70032
91108,0.50125,0.70032
91109,0.50126,0.70033
91110,0.50125,0.70032
91111,0.50126,0.70032
91112,0.50126,0.70032
91113,0.50126,0.70033
91114,0.50126,0.70032
91115,0.50127,0.70032
91116,0.50126,0.70033
91117,0.50127,0.70033
91118,0.50126,0.70033
91119,0.50127,0.70034
91120,0.50126,0.70034
91121,0.50126,0.70034
91122,0.50125,0.70035
91123,0.50125,0.70034
91124,0.50125,0.70034
91125,0.50126,0.70035
91126,0.50126,0.70035
91127,0.50126,0.70034
91128,0.50125,0.70034
91129,0.50126,0.70035
91130,0.50126,0.70035
91131,0.50127,0.70034
91132,0.50127,0.70035
91133,0.50128,0.70034
91134,0.50128,0.70033
91135,0.50129,0.70032
91136,0.50128,0.70033
91137,0.50129,0.70032
91138,0.50129,0.70032
91139,0.50130,0.70031
91140,0.50131,0.70031
91141,0.50130,0.70031
91142,0.50131,0.70031
91143,0.50131,0.70031
91144,0.50132,0.70031
91145,0.50131,0.70031
91146,0.50131,0.70032
91147,0.50131,0.70031
91148,0.50131,0.70030
91149,0.50131,0.70029
91150,0.50132,0.70029
91151,0.50132,0.70029
91152,0.50133,0.70028
91153,0.50132,0.70027
91154,0.50132,0.70028
91155,0.50131,0.70028
91156,0.50131,0.70027
91157,0.50131,0.70026
91158,0.50131,0.70026
91159,0.50131,0.70026
91160,0.50132,0.70025
91161,0.50132,0.70024
91162,0.50133,0.70025
91163,0.50133,0.70024
91164,0.50134,0.70024
91165,0.50134,0.70025
91166,0.50134,0.70024
91167,0.50134,0.70024
91168,0.50135,0.70025
91169,0.50135,0.70025
91170,0.50135,0.70024
91171,0.50134,0.70024
91172,0.50135,0.70025
91173,0.50135,0.70025
91174,0.50136,0.70024
91175,0.50137,0.70024
91176,0.50137,0.70024
91177,0.50137,0.70024
